Code,File Code,Barcode,Storage,Legal entity,Team,Team type,City,Description,Last return day,Location,Status,Create date,Updated at
000000001770,SHA0000211191,SH1813026,A003005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-11~11-15/28 ,,,IN,,2018/5/22 17:40
000000001771,SHA0000211192,SH1813026,A003005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-11~11-16/28 ,,,IN,,2018/5/22 17:40
000000001772,SHA0000211193,SH1813026,A003005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-11~11-17/28 ,,,IN,,2018/5/22 17:40
000000001773,SHA0000211194,SH1813026,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-11~11-18/28 ,,,IN,,2018/5/22 17:40
000000001774,SHA0000211195,SH1813026,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-11~11-19/28 ,,,IN,,2018/5/22 17:40
000000001775,SHA0000211196,SH1813026,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-11~11-20/28 ,,,IN,,2018/5/22 17:40
000000001776,SHA0000211197,SH1813026,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-11~11-21/28 ,,,IN,,2018/5/22 17:40
000000001777,SHA0000211198,SH1813026,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-11~11-22/28 ,,,IN,,2018/5/22 17:40
000000001778,SHA0000211199,SH1813026,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-11~11-23/28 ,,,IN,,2018/5/22 17:40
000000001779,SHA0000211200,SH1813027,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-11~11-24/28 ,,,IN,,2018/5/22 17:40
000000001780,SHA0000211201,SH1813027,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-11~11-25/28 ,,,IN,,2018/5/22 17:40
000000001781,SHA0000211202,SH1813027,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-11~11-26/28 ,,,IN,,2018/5/22 17:40
000000001782,SHA0000211203,SH1813027,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-11~11-27/28 ,,,IN,,2018/5/22 17:40
000000001783,SHA0000211204,SH1813027,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-11~11-28/28 ,,,IN,,2018/5/22 17:40
000000001784,SHA0000211205,SH1813027,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-1/30 ,,,IN,,2018/5/22 17:40
000000001785,SHA0000211206,SH1813027,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-2/30 ,,,IN,,2018/5/22 17:40
000000001786,SHA0000211207,SH1813027,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-3/30 ,,,IN,,2018/5/22 17:40
000000001787,SHA0000211208,SH1813028,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-4/30 ,,,IN,,2018/5/22 17:40
000000001788,SHA0000211209,SH1813028,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-5/30 ,,,IN,,2018/5/22 17:40
000000001789,SHA0000211210,SH1813028,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-6/30 ,,,IN,,2018/5/22 17:40
000000001790,SHA0000211211,SH1813028,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-7/30 ,,,IN,,2018/5/22 17:40
000000001791,SHA0000211212,SH1813028,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-8/30 ,,,IN,,2018/5/22 17:40
000000001792,SHA0000211213,SH1813028,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-9/30 ,,,IN,,2018/5/22 17:40
000000001793,SHA0000211214,SH1813028,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-10/30 ,,,IN,,2018/5/22 17:40
000000001794,SHA0000211215,SH1813028,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-11/30 ,,,IN,,2018/5/22 17:40
000000001795,SHA0000211216,SH1813028,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-12/30 ,,,IN,,2018/5/22 17:40
000000001796,SHA0000211217,SH1813028,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-13/30 ,,,IN,,2018/5/22 17:40
000000001797,SHA0000211218,SH1813028,A004001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-14/30 ,,,IN,,2018/5/22 17:40
000000001798,SHA0000211219,SH1813029,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-15/30 ,,,IN,,2018/5/22 17:40
000000001799,SHA0000211220,SH1813029,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-16/30 ,,,IN,,2018/5/22 17:40
000000001800,SHA0000211221,SH1813029,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-17/30 ,,,IN,,2018/5/22 17:40
000000001801,SHA0000211222,SH1813029,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-18/30 ,,,IN,,2018/5/22 17:40
000000001802,SHA0000211223,SH1813029,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-19/30 ,,,IN,,2018/5/22 17:40
000000001803,SHA0000211224,SH1813029,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-20/30 ,,,IN,,2018/5/22 17:40
000000001804,SHA0000211225,SH1813029,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-21/30 ,,,IN,,2018/5/22 17:40
000000001805,SHA0000211226,SH1813029,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-22/30 ,,,IN,,2018/5/22 17:40
000000001806,SHA0000211227,SH1813029,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-23/30 ,,,IN,,2018/5/22 17:40
000000001807,SHA0000211228,SH1813029,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-24/30 ,,,IN,,2018/5/22 17:40
000000001808,SHA0000211229,SH1813029,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-25/30 ,,,IN,,2018/5/22 17:40
000000001809,SHA0000211230,SH1813030,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-26/30 ,,,IN,,2018/5/22 17:40
000000001810,SHA0000211231,SH1813030,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-27/30 ,,,IN,,2018/5/22 17:40
000000001811,SHA0000211232,SH1813030,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-28/30 ,,,IN,,2018/5/22 17:40
000000001812,SHA0000211233,SH1813030,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-29/30 ,,,IN,,2018/5/22 17:40
000000001813,SHA0000211234,SH1813030,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-12~12-30/30 ,,,IN,,2018/5/22 17:40
000000001814,SHA0000211235,SH1813030,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-7~7-1/14 ,,,IN,,2018/5/22 17:40
000000001815,SHA0000211236,SH1813030,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-7~7-2/14 ,,,IN,,2018/5/22 17:40
000000001816,SHA0000211237,SH1813031,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-7~7-3/14 ,,,IN,,2018/5/22 17:40
000000001817,SHA0000211238,SH1813031,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-7~7-4/14 ,,,IN,,2018/5/22 17:40
000000001818,SHA0000211239,SH1813031,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-7~7-5/14 ,,,IN,,2018/5/22 17:40
000000001819,SHA0000211240,SH1813031,A004002,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-7~7-6/14 ,,,IN,,2018/5/22 17:40
000000001820,SHA0000211241,SH1813031,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-7~7-7/14 ,,,IN,,2018/5/22 17:40
000000001821,SHA0000211242,SH1813031,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-7~7-8/14 ,,,IN,,2018/5/22 17:40
000000001822,SHA0000211243,SH1813032,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-7~7-9/14 ,,,IN,,2018/5/22 17:40
000000001823,SHA0000211244,SH1813032,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-7~7-10/14 ,,,IN,,2018/5/22 17:40
000000001824,SHA0000211245,SH1813032,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-7~7-11/14 ,,,IN,,2018/5/22 17:40
000000001825,SHA0000211246,SH1813032,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-7~7-12/14 ,,,IN,,2018/5/22 17:40
000000001826,SHA0000211247,SH1813032,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-7~7-13/14 ,,,IN,,2018/5/22 17:40
000000001827,SHA0000211248,SH1813032,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-7~7-14/14 ,,,IN,,2018/5/22 17:40
000000001828,SHA0000211249,SH1813033,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-1/17 ,,,IN,,2018/5/22 17:40
000000001829,SHA0000211250,SH1813033,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-2/17 ,,,IN,,2018/5/22 17:40
000000001830,SHA0000211251,SH1813033,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-3/17 ,,,IN,,2018/5/22 17:40
000000001831,SHA0000211252,SH1813033,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-4/17 ,,,IN,,2018/5/22 17:40
000000001832,SHA0000211253,SH1813033,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-5/17 ,,,IN,,2018/5/22 17:40
000000001833,SHA0000211254,SH1813033,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-6/17 ,,,IN,,2018/5/22 17:40
000000001834,SHA0000211255,SH1813034,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-7/17 ,,,IN,,2018/5/22 17:40
000000001835,SHA0000211256,SH1813034,A004003,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-8/17 ,,,IN,,2018/5/22 17:40
000000001836,SHA0000211257,SH1813034,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-9/17 ,,,IN,,2018/5/22 17:40
000000001837,SHA0000211258,SH1813034,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-10/17 ,,,IN,,2018/5/22 17:40
000000001838,SHA0000211259,SH1813034,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-11/17 ,,,IN,,2018/5/22 17:40
000000001839,SHA0000211260,SH1813034,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-12/17 ,,,IN,,2018/5/22 17:40
000000001840,SHA0000211261,SH1813035,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-13/17 ,,,IN,,2018/5/22 17:40
000000001841,SHA0000211262,SH1813035,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-14/17 ,,,IN,,2018/5/22 17:40
000000001842,SHA0000211263,SH1813035,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-15/17 ,,,IN,,2018/5/22 17:40
000000001843,SHA0000211264,SH1813035,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-16/17 ,,,IN,,2018/5/22 17:40
000000001844,SHA0000211265,SH1813035,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-8~8-17/17 ,,,IN,,2018/5/22 17:40
000000001845,SHA0000211266,SH1813035,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-1/19 ,,,IN,,2018/5/22 17:40
000000001846,SHA0000211267,SH1813035,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-2/19 ,,,IN,,2018/5/22 17:40
000000001847,SHA0000211268,SH1813035,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-3/19 ,,,IN,,2018/5/22 17:40
000000001848,SHA0000211269,SH1813036,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-4/19 ,,,IN,,2018/5/22 17:40
000000001849,SHA0000211270,SH1813036,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-5/19 ,,,IN,,2018/5/22 17:40
000000001850,SHA0000211271,SH1813036,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-6/19 ,,,IN,,2018/5/22 17:40
000000001851,SHA0000211272,SH1813036,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-7/19 ,,,IN,,2018/5/22 17:40
000000001864,SHA0000211511,SH1813071,A002001,90474-CDC,Accounting-Trade,CDC,SH,CDC AP 2017-7~7-1 ,,,IN,,2018/5/22 17:40
000000001865,SHA0000211512,SH1813071,A002001,90474-CDC,Accounting-Trade,CDC,SH,CDC AP 2017-8~8-1 ,,,IN,,2018/5/22 17:40
000000001866,SHA0000211513,SH1813071,A002001,90474-CDC,Accounting-Trade,CDC,SH,CDC AP 2017-9~9-1 ,,,IN,,2018/5/22 17:40
000000001867,SHA0000211514,SH1813071,A002001,90474-CDC,Accounting-Trade,CDC,SH,CDC AP 2017-10~10-1 ,,,IN,,2018/5/22 17:40
000000001868,SHA0000211501,SH1813070,A002001,90474-CDC,Accounting-Trade,CDC,SH,CDC AP 2017-11~11-1 ,,,IN,,2018/5/22 17:40
000000001869,SHA0000211502,SH1813070,A002001,90474-CDC,Accounting-Trade,CDC,SH,CDC AP 2017-12~12-1/2 ,,,IN,,2018/5/22 17:40
000000001870,SHA0000211503,SH1813070,A002001,90474-CDC,Accounting-Trade,CDC,SH,CDC AP 2017-12~12-2/2 ,,,IN,,2018/5/22 17:40
000000001852,SHA0000211273,SH1813036,A004004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-9~9-8/19 ,,,IN,,2018/5/22 17:40
000000001872,,,A002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-01~03-1/1 ,,,IN,,2018/5/22 17:40
000000001873,,,A002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-04~06-1/1 ,,,IN,,2018/5/22 17:40
000000001874,,,A002001,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ DP 2017-07~12-1/1 ,,,IN,,2018/5/22 17:40
000000003215,SHA0000211852,SH1813086,B003004,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-1/18 ,,,IN,,2018/6/14 17:15
000000003216,SHA0000211853,SH1813086,B003004,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-2/18 ,,,IN,,2018/6/14 17:15
000000003217,SHA0000211854,SH1813086,B003004,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-3/18 ,,,IN,,2018/6/14 17:15
000000003218,SHA0000211855,SH1813086,B003004,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-4/18 ,,,IN,,2018/6/14 17:15
000000003219,SHA0000211856,SH1813086,B003004,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-5/18 ,,,IN,,2018/6/14 17:15
000000003220,SHA0000211857,SH1813086,B003004,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-6/18 ,,,IN,,2018/6/14 17:15
000000003221,SHA0000211858,SH1813086,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-7/18 ,,,IN,,2018/6/14 17:15
000000003222,SHA0000211859,SH1813086,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-8/18 ,,,IN,,2018/6/14 17:15
000000003223,SHA0000211860,SH1813086,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-9/18 ,,,IN,,2018/6/14 17:15
000000003224,SHA0000211861,SH1813086,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-10/18 ,,,IN,,2018/6/14 17:15
000000003225,SHA0000211862,SH1813086,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-11/18 ,,,IN,,2018/6/14 17:15
000000003226,SHA0000211863,SH1813086,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-12/18 ,,,IN,,2018/6/14 17:15
000000003227,SHA0000211864,SH1813086,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-13/18 ,,,IN,,2018/6/14 17:15
000000003228,SHA0000211865,SH1813086,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-14/18 ,,,IN,,2018/6/14 17:15
000000003229,SHA0000211866,SH1813086,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-15/18 ,,,IN,,2018/6/14 17:15
000000003230,SHA0000211867,SH1813086,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-16/18 ,,,IN,,2018/6/14 17:15
000000003231,SHA0000211868,SH1813086,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-17/18 ,,,IN,,2018/6/14 17:15
000000003232,SHA0000211869,SH1813086,B003005,90474-CDC,Accounting-Trade,CDC,SH,CDC Export 2017-9~9-18/18 ,,,IN,,2018/6/14 17:15
000000003233,SHA0000211655,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-1/18 ,,,IN,,2018/6/14 17:15
000000003234,SHA0000211656,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-2/18 ,,,IN,,2018/6/14 17:15
000000003235,SHA0000211657,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-3/18 ,,,IN,,2018/6/14 17:15
000000003236,SHA0000211658,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-4/18 ,,,IN,,2018/6/14 17:15
000000003237,SHA0000211659,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-5/18 ,,,IN,,2018/6/14 17:15
000000003238,SHA0000211660,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-6/18 ,,,IN,,2018/6/14 17:15
000000003239,SHA0000211661,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-7/18 ,,,IN,,2018/6/14 17:15
000000003240,SHA0000211662,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-8/18 ,,,IN,,2018/6/14 17:15
000000003241,SHA0000211663,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-9/18 ,,,IN,,2018/6/14 17:15
000000003242,SHA0000211664,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-10/18 ,,,IN,,2018/6/14 17:15
000000003243,SHA0000211665,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-11/18 ,,,IN,,2018/6/14 17:15
000000003244,SHA0000211666,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-12/18 ,,,IN,,2018/6/14 17:15
000000003245,SHA0000211667,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-13/18 ,,,IN,,2018/6/14 17:15
000000003246,SHA0000211668,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-14/18 ,,,IN,,2018/6/14 17:15
000000003247,SHA0000211669,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-15/18 ,,,IN,,2018/6/14 17:15
000000003248,SHA0000211670,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-16/18 ,,,IN,,2018/6/14 17:15
000000003249,SHA0000211671,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-17/18 ,,,IN,,2018/6/14 17:15
000000003250,SHA0000211672,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-9~9-18/18 ,,,IN,,2018/6/14 17:15
000000003251,SHA0000211673,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-1/22 ,,,IN,,2018/6/14 17:15
000000003252,SHA0000211674,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-2/22 ,,,IN,,2018/6/14 17:15
000000003253,SHA0000211675,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-3/22 ,,,IN,,2018/6/14 17:15
000000003254,SHA0000211676,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-4/22 ,,,IN,,2018/6/14 17:15
000000003255,SHA0000211677,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-5/22 ,,,IN,,2018/6/14 17:15
000000003256,SHA0000211678,SH1813078,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-6/22 ,,,IN,,2018/6/14 17:15
000000003257,SHA0000211679,SH1813079,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-7/22 ,,,IN,,2018/6/14 17:15
000000003258,SHA0000211680,SH1813079,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-8/22 ,,,IN,,2018/6/14 17:15
000000003259,SHA0000211681,SH1813079,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-9/22 ,,,IN,,2018/6/14 17:15
000000003260,SHA0000211682,SH1813079,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-10/22 ,,,IN,,2018/6/14 17:15
000000003261,SHA0000211683,SH1813079,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-11/22 ,,,IN,,2018/6/14 17:15
000000003262,SHA0000211684,SH1813079,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-12/22 ,,,IN,,2018/6/14 17:15
000000003263,SHA0000211685,SH1813079,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-13/22 ,,,IN,,2018/6/14 17:15
000000003264,SHA0000211686,SH1813079,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-14/22 ,,,IN,,2018/6/14 17:15
000000003265,SHA0000211687,SH1813079,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-15/22 ,,,IN,,2018/6/14 17:15
000000003266,SHA0000211688,SH1813079,B005004,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-16/22 ,,,IN,,2018/6/14 17:15
000000003267,SHA0000211689,SH1813079,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-17/22 ,,,IN,,2018/6/14 17:15
000000003268,SHA0000211690,SH1813079,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-18/22 ,,,IN,,2018/6/14 17:15
000000003269,SHA0000211691,SH1813079,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-19/22 ,,,IN,,2018/6/14 17:15
000000003270,SHA0000211692,SH1813079,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-20/22 ,,,IN,,2018/6/14 17:15
000000003271,SHA0000211693,SH1813079,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-21/22 ,,,IN,,2018/6/14 17:15
000000003272,SHA0000211694,SH1813079,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-10~10-22/22 ,,,IN,,2018/6/14 17:15
000000003273,SHA0000211695,SH1813079,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-1/23 ,,,IN,,2018/6/14 17:15
000000003274,SHA0000211696,SH1813079,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-2/23 ,,,IN,,2018/6/14 17:15
000000003275,SHA0000211697,SH1813079,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-3/23 ,,,IN,,2018/6/14 17:15
000000003276,SHA0000211698,SH1813079,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-4/23 ,,,IN,,2018/6/14 17:15
000000003277,SHA0000211699,SH1813079,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-5/23 ,,,IN,,2018/6/14 17:15
000000003278,SHA0000211700,SH1813079,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-6/23 ,,,IN,,2018/6/14 17:15
000000003279,SHA0000211701,SH1813079,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-7/23 ,,,IN,,2018/6/14 17:15
000000003280,SHA0000211702,SH1813079,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-8/23 ,,,IN,,2018/6/14 17:15
000000003281,SHA0000211703,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-9/23 ,,,IN,,2018/6/14 17:15
000000003282,SHA0000211704,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-10/23 ,,,IN,,2018/6/14 17:15
000000003283,SHA0000211705,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-11/23 ,,,IN,,2018/6/14 17:15
000000003284,SHA0000211706,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-12/23 ,,,IN,,2018/6/14 17:15
000000003285,SHA0000211707,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-13/23 ,,,IN,,2018/6/14 17:15
000000003286,SHA0000211708,SH1813080,B005005,90402-RHQ,Accounting-Trade,RHQ,SH,RHQ Export 2017-11~11-14/23 ,,,IN,,2018/6/14 17:15
