Id,Code,Storage,Legal entity,Team,Team type,City,Description,Last return time,Status
556,000000000556,B003003,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-07-4/11,,
557,000000000557,B003003,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-07-5/11,,
558,000000000558,B003003,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-07-6/11,,
559,000000000559,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-07-7/11,,
560,000000000560,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-07-8/11,,
561,000000000561,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-07-9/11,,
562,000000000562,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-07-10/11,,
563,000000000563,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-07-11/11,,
564,000000000564,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-1/22,,
565,000000000565,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-2/22,,
566,000000000566,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-3/22,,
567,000000000567,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-4/22,,
568,000000000568,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-5/22,,
569,000000000569,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-6/22,,
570,000000000570,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-7/22,,
571,000000000571,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-8/22,,
572,000000000572,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-9/22,,
573,000000000573,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-10/22,,
574,000000000574,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-11/22,,
575,000000000575,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-12/22,,
576,000000000576,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-13/22,,
577,000000000577,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-14/22,,
578,000000000578,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-15/22,,
579,000000000579,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-16/22,,
580,000000000580,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-17/22,,
581,000000000581,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-18/22,,
582,000000000582,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-19/22,,
583,000000000583,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-20/22,,
584,000000000584,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-21/22,,
585,000000000585,B003004,90474-CDC,Accounting-Trade,RHQ,SH,Export 2017-08-22/22,,
586,000000000586,B004003,90402-RHQ,Accounting-Trade,RHQ,SH,GL 2018-02-1/5,,
587,000000000587,B004003,90402-RHQ,Accounting-Trade,RHQ,SH,GL 2018-02-2/5,,
588,000000000588,B004003,90402-RHQ,Accounting-Trade,RHQ,SH,GL 2018-02-3/5,,
589,000000000589,B004003,90402-RHQ,Accounting-Trade,RHQ,SH,GL 2018-02-4/5,,
590,000000000590,B004003,90402-RHQ,Accounting-Trade,RHQ,SH,GL 2018-02-5/5,,
591,000000000591,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-01-1/4,,
592,000000000592,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-01-2/4,,
593,000000000593,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-01-3/4,,
594,000000000594,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-01-4/4,,
595,000000000595,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-02-1/2,,
596,000000000596,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-02-2/2,,
597,000000000597,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-03-1/3,,
598,000000000598,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-03-2/3,,
599,000000000599,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-03-3/3,,
600,000000000600,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-04-1/4,,
601,000000000601,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-04-2/4,,
602,000000000602,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-02-3/4,,
603,000000000603,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-02-4/4,,
604,000000000604,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-05-1/3,,
605,000000000605,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-05-2/3,,
606,000000000606,R001001,90269-PB BJ,Accounting-AP,APG,BJ,2016-05-3/3,,
607,000000000607,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-06-1/3,,
608,000000000608,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-06-2/3,,
609,000000000609,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-06-3/3,,
610,000000000610,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-07-1/3,,
611,000000000611,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-07-2/3,,
612,000000000612,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-07-3/3,,
613,000000000613,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-08-1/3,,
614,000000000614,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-08-2/3,,
615,000000000615,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-08-3/3,,
616,000000000616,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-09-1/2,,
617,000000000617,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-09-2/2,,
618,000000000618,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-10-1/3,,
619,000000000619,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-10-2/3,,
620,000000000620,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-10-3/3,,
621,000000000621,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-11-1/3,,
622,000000000622,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-11-2/3,,
623,000000000623,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-11-3/3,,
624,000000000624,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-12-1/3,,
625,000000000625,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-12-2/3,,
626,000000000626,R001002,90269-PB BJ,Accounting-AP,APG,BJ,2016-12-3/3,,
627,000000000627,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-01-1/3,,
628,000000000628,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-01-2/3,,
629,000000000629,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-01-3/3,,
630,000000000630,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-02-1/3,,
631,000000000631,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-02-2/3,,
632,000000000632,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-02-3/3,,
633,000000000633,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-03-1/3,,
634,000000000634,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-03-2/3,,
635,000000000635,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-03-3/3,,
636,000000000636,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-04-1/2,,
637,000000000637,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-04-2/2,,
638,000000000638,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-05-1/3,,
639,000000000639,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-05-2/3,,
640,000000000640,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-05-3/3,,
641,000000000641,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-06-1/2,,
642,000000000642,R001003,90269-PB BJ,Accounting-AP,APG,BJ,2017-06-2/2,,
643,000000000643,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-07-1/3,,
644,000000000644,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-07-2/3,,
645,000000000645,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-07-3/3,,
646,000000000646,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-08-1/2,,
647,000000000647,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-08-2/2,,
648,000000000648,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-09-1/2,,
649,000000000649,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-09-2/2,,
650,000000000650,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-10-1/3,,
651,000000000651,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-10-2/3,,
652,000000000652,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-10-3/3,,
653,000000000653,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-11-1/3,,
654,000000000654,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-11-2/3,,
655,000000000655,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-11-3/3,,
656,000000000656,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-12-1/4,,
657,000000000657,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-12-2/4,,
658,000000000658,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-12-3/4,,
659,000000000659,R001004,90269-PB BJ,Accounting-AP,APG,BJ,2017-12-4/4,,
660,000000000660,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-01-1/4,,
661,000000000661,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-01-2/4,,
662,000000000662,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-01-3/4,,
663,000000000663,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-01-4/4,,
664,000000000664,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-02-1/3,,
665,000000000665,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-02-2/3,,
666,000000000666,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-02-3/3,,
667,000000000667,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-03-1/3,,
668,000000000668,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-03-2/3,,
669,000000000669,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-03-3/3,,
670,000000000670,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-04-1/3,,
671,000000000671,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-04-2/3,,
672,000000000672,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-04-3/3,,
673,000000000673,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-05-1/4,,
674,000000000674,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-05-2/4,,
675,000000000675,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-05-3/4,,
676,000000000676,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-05-4/4,,
677,000000000677,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-06-1/2,,
678,000000000678,R002001,90268-BSK BJ,Accounting-AP,APG,BJ,2017-06-2/2,,
679,000000000679,R002002,90268-BSK BJ,Accounting-AP,APG,BJ,2017-07-1/3,,
680,000000000680,R002002,90268-BSK BJ,Accounting-AP,APG,BJ,2017-07-2/3,,
681,000000000681,R002002,90268-BSK BJ,Accounting-AP,APG,BJ,2017-07-3/3,,
682,000000000682,R002002,90268-BSK BJ,Accounting-AP,APG,BJ,2017-08-1/2,,
683,000000000683,R002002,90268-BSK BJ,Accounting-AP,APG,BJ,2017-08-2/2,,
684,000000000684,R002002,90268-BSK BJ,Accounting-AP,APG,BJ,2017-09-1/2,,
685,000000000685,R002002,90268-BSK BJ,Accounting-AP,APG,BJ,2017-09-2/2,,
686,000000000686,R002002,90268-BSK BJ,Accounting-AP,APG,BJ,2017-10-1/3,,
687,000000000687,R002002,90268-BSK BJ,Accounting-AP,APG,BJ,2017-10-2/3,,
688,000000000688,R002002,90268-BSK BJ,Accounting-AP,APG,BJ,2017-10-3/3,,
689,000000000689,R002002,90268-BSK BJ,Accounting-AP,APG,BJ,2017-11-1/3,,
690,000000000690,R002002,90268-BSK BJ,Accounting-AP,APG,BJ,2017-11-2/3,,
691,000000000691,R002002,90268-BSK BJ,Accounting-AP,APG,BJ,2017-11-3/3,,
692,000000000692,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-01-1/6,,
693,000000000693,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-01-2/6,,
694,000000000694,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-01-3/6,,
695,000000000695,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-01-4/6,,
696,000000000696,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-01-5/6,,
697,000000000697,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-01-6/6,,
698,000000000698,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-02-1/3,,
699,000000000699,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-02-2/3,,
700,000000000700,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-02-3/3,,
701,000000000701,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-03-1/4,,
702,000000000702,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-03-2/4,,
703,000000000703,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-03-3/4,,
704,000000000704,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-03-4/4,,
705,000000000705,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-04-1/4,,
706,000000000706,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-04-2/4,,
707,000000000707,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-04-3/4,,
708,000000000708,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-04-4/4,,
709,000000000709,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-05-1/3,,
710,000000000710,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-05-2/3,,
711,000000000711,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-05-3/3,,
712,000000000712,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-06-1/3,,
713,000000000713,R002003,90268-BSK BJ,Accounting-AP,APG,BJ,2016-06-2/3,,
714,000000000714,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-06-3/3,,
715,000000000715,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-07-1/3,,
716,000000000716,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-07-2/3,,
717,000000000717,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-07-3/3,,
718,000000000718,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-08-1/4,,
719,000000000719,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-08-2/4,,
720,000000000720,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-08-3/4,,
721,000000000721,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-08-4/4,,
722,000000000722,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-09-1/3,,
723,000000000723,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-09-2/3,,
724,000000000724,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-09-3/3,,
725,000000000725,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-10-1/3,,
726,000000000726,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-10-2/3,,
727,000000000727,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-10-3/3,,
728,000000000728,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-11-1/3,,
729,000000000729,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-11-2/3,,
730,000000000730,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-11-3/3,,
731,000000000731,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-12-1/3,,
732,000000000732,R002004,90268-BSK BJ,Accounting-AP,APG,BJ,2016-12-2/3,,
733,000000000733,R002005,90268-BSK BJ,Accounting-AP,APG,BJ,2016-12-3/3,,
734,000000000734,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-01-1/5,,
735,000000000735,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-01-2/5,,
736,000000000736,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-01-3/5,,
737,000000000737,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-01-4/5,,
738,000000000738,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-01-5/5,,
739,000000000739,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-02-1/3,,
740,000000000740,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-02-2/3,,
741,000000000741,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-02-3/3,,
742,000000000742,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-03-1/4,,
743,000000000743,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-03-2/4,,
744,000000000744,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-03-3/4,,
745,000000000745,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-03-4/4,,
746,000000000746,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-04-1/3,,
747,000000000747,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-04-2/3,,
748,000000000748,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-04-3/3,,
749,000000000749,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-05-1/3,,
750,000000000750,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-05-2/3,,
751,000000000751,R003001,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-05-3/3,,
752,000000000752,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-06-1/2,,
753,000000000753,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-06-2/2,,
754,000000000754,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-07-1/3,,
755,000000000755,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-07-2/3,,
756,000000000756,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-077-3/3,,
757,000000000757,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-08-1/3,,
758,000000000758,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-08-2/3,,
759,000000000759,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-08-3/3,,
760,000000000760,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-09-1/2,,
761,000000000761,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-09-2/2,,
762,000000000762,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-10-1/3,,
763,000000000763,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-10-2/3,,
764,000000000764,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-10-3/3,,
765,000000000765,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-11-1/2,,
766,000000000766,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-11-2/2,,
767,000000000767,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-12-1/4,,
768,000000000768,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-12-2/4,,
769,000000000769,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-12-3/4,,
770,000000000770,R003002,90204-ZARA BJ,Accounting-AP,APG,BJ,2017-12-4/4,,
771,000000000771,R003003,90204-ZARA BJ,Accounting-AP,APG,BJ,2016-01-1/5,,
772,000000000772,R003003,90204-ZARA BJ,Accounting-AP,APG,BJ,2016-01-2/5,,
773,000000000773,R003003,90204-ZARA BJ,Accounting-AP,APG,BJ,2016-01-3/5,,
774,000000000774,R003003,90204-ZARA BJ,Accounting-AP,APG,BJ,2016-01-4/5,,
775,000000000775,R003003,90204-ZARA BJ,Accounting-AP,APG,BJ,2016-01-5/5,,
776,000000000776,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-01-1/14,,
777,000000000777,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-01-2/14,,
778,000000000778,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-01-3/14,,
779,000000000779,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-01-4/14,,
780,000000000780,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-01-5/14,,
781,000000000781,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-01-6/14,,
782,000000000782,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-01-7/14,,
783,000000000783,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-01-8/14,,
784,000000000784,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-01-9/14,,
785,000000000785,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-01-10/14,,
786,000000000786,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-01-11/14,,
787,000000000787,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-01-12/14,,
788,000000000788,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-01-13/14,,
789,000000000789,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-01-14/14,,
790,000000000790,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-02-1/6,,
791,000000000791,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-02-2/6,,
792,000000000792,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-02-3/6,,
793,000000000793,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-02-4/6,,
794,000000000794,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-02-5/6,,
795,000000000795,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-02-6/6,,
796,000000000796,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-03-1/14,,
797,000000000797,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-03-2/14,,
798,000000000798,R004001,90185-ZARA SH,Accounting-AP,APG,SH ,2016-03-3/14,,
799,000000000799,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-03-4/14,,
800,000000000800,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-03-5/14,,
801,000000000801,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-03-6/14,,
802,000000000802,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-03-7/14,,
803,000000000803,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-03-8/14,,
804,000000000804,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-03-9/14,,
805,000000000805,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-03-10/14,,
806,000000000806,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-03-11/14,,
807,000000000807,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-03-12/14,,
808,000000000808,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-03-13/14,,
809,000000000809,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-03-14/14,,
810,000000000810,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-04-1/11,,
811,000000000811,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-04-2/11,,
812,000000000812,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-04-3/11,,
813,000000000813,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-04-4/11,,
814,000000000814,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-04-5/11,,
815,000000000815,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-04-6/11,,
816,000000000816,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-04-7/11,,
817,000000000817,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-04-8/11,,
818,000000000818,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-04-9/11,,
819,000000000819,R004002,90185-ZARA SH,Accounting-AP,APG,SH ,2016-04-10/11,,
820,000000000820,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-04-11/11,,
821,000000000821,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-05-1/8,,
822,000000000822,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-05-2/8,,
823,000000000823,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-05-3/8,,
824,000000000824,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-05-4/8,,
825,000000000825,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-05-5/8,,
826,000000000826,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-05-6/8,,
827,000000000827,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-05-7/8,,
828,000000000828,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-05-8/8,,
829,000000000829,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-06-1/10,,
830,000000000830,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-06-2/10,,
831,000000000831,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-06-3/10,,
832,000000000832,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-06-4/10,,
833,000000000833,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-06-5/10,,
834,000000000834,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-06-6/10,,
835,000000000835,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-06-7/10,,
836,000000000836,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-06-8/10,,
837,000000000837,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-06-9/10,,
838,000000000838,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-06-10/10,,
839,000000000839,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-07-1/7,,
840,000000000840,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-07-2/7,,
841,000000000841,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-07-3/7,,
842,000000000842,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-07-4/7,,
843,000000000843,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-07-5/7,,
844,000000000844,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-07-6/7,,
845,000000000845,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-07-7/7,,
846,000000000846,R004003,90185-ZARA SH,Accounting-AP,APG,SH ,2016-08-1/10,,
847,000000000847,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-08-2/10,,
848,000000000848,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-08-3/10,,
849,000000000849,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-08-4/10,,
850,000000000850,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-08-5/10,,
851,000000000851,R004004,90185-ZARA SH,Accounting-AP,APG,SH ,2016-08-6/10,,
