Id,Code,Storage,Legal entity,Team,Team type,City,Description,Last return day,Status
5172,933,R005003,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-1/6 ,,IN
5173,934,R005003,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-2/6 ,,IN
5174,935,R005003,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-3/6 ,,IN
5175,936,R005003,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-4/6 ,,IN
5176,937,R005003,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-5/6 ,,IN
5177,938,R005003,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-6/6 ,,IN
5178,939,R005003,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-1/6 ,,IN
5179,940,R005003,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-2/6 ,,IN
5180,941,R005003,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-3/6 ,,IN
5181,942,R005003,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-4/6 ,,IN
5182,943,R005003,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-5/6 ,,IN
5183,944,R005003,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-6/6 ,,IN
5184,945,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-1/6 ,,IN
5185,946,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-2/6 ,,IN
5186,947,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-3/6 ,,IN
5187,948,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-4/6 ,,IN
5188,949,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-5/6 ,,IN
5189,950,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-6/6 ,,IN
5190,951,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-1/5 ,,IN
5191,952,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-2/5 ,,IN
5192,953,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-3/5 ,,IN
5193,954,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-4/5 ,,IN
5194,955,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-5/5 ,,IN
5195,956,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-1/12 ,,IN
5196,957,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-2/12 ,,IN
5197,958,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-3/12 ,,IN
5198,959,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-4/12 ,,IN
5199,960,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-5/12 ,,IN
5200,961,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-6/12 ,,IN
5201,962,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-7/12 ,,IN
5202,963,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-8/12 ,,IN
5203,964,R005004,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-9/12 ,,IN
5204,965,R005005,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-10/12 ,,IN
5205,966,R005005,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-11/12 ,,IN
5206,967,R005005,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-12/12 ,,IN
5207,968,R005005,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-1/6 ,,IN
5208,969,R005005,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-2/6 ,,IN
5209,970,R005005,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-3/6 ,,IN
5210,971,R005005,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-4/6 ,,IN
5211,972,R005005,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-5/6 ,,IN
5212,973,R005005,90185-ZARA SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-6/6 ,,IN
5213,974,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-01~01-1/5 ,,IN
5214,975,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-01~01-2/5 ,,IN
5215,976,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-01~01-3/5 ,,IN
5216,977,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-01~01-4/5 ,,IN
5217,978,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-01~01-5/5 ,,IN
5218,979,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-02~02-1/3 ,,IN
5219,980,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-02~02-2/3 ,,IN
5220,981,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-02~02-3/3 ,,IN
5221,982,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-03~03-1/4 ,,IN
5222,983,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-03~03-2/4 ,,IN
5223,984,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-03~03-3/4 ,,IN
5224,985,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-03~03-4/4 ,,IN
5225,986,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-04~04-1/5 ,,IN
5226,987,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-04~04-2/5 ,,IN
5227,988,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-04~04-3/5 ,,IN
5228,989,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-04~04-4/5 ,,IN
5229,990,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-04~04-5/5 ,,IN
5230,991,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-05~05-1/3 ,,IN
5231,992,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-05~05-2/3 ,,IN
5232,993,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-05~05-3/3 ,,IN
5233,994,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-06~06-1/4 ,,IN
5234,995,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-06~06-2/4 ,,IN
5235,996,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-06~06-3/4 ,,IN
5236,997,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-06~06-4/4 ,,IN
5237,998,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-07~07-1/3 ,,IN
5238,999,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-07~07-2/3 ,,IN
5239,1000,S001001,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-07~07-3/3 ,,IN
5240,1001,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-08~08-1/4 ,,IN
5241,1002,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-08~08-2/4 ,,IN
5242,1003,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-08~08-3/4 ,,IN
5243,1004,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-08~08-4/4 ,,IN
5244,1005,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-09~09-1/3 ,,IN
5245,1006,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-09~09-2/3 ,,IN
5246,1007,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-09~09-3/3 ,,IN
5247,1008,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-10~10-1/4 ,,IN
5248,1009,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-10~10-2/4 ,,IN
5249,1010,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-10~10-3/4 ,,IN
5250,1011,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-10~10-4/4 ,,IN
5251,1012,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-11~11-1/4 ,,IN
5252,1013,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-11~11-2/4 ,,IN
5253,1014,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-11~11-3/4 ,,IN
5254,1015,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-11~11-4/4 ,,IN
5255,1016,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-12~12-1/4 ,,IN
5256,1017,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-12~12-2/4 ,,IN
5257,1018,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-12~12-3/4 ,,IN
5258,1019,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-12~12-4/4 ,,IN
5259,1020,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-1/3 ,,IN
5260,1021,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-2/3 ,,IN
5261,1022,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-3/3 ,,IN
5262,1023,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-1/3 ,,IN
5263,1024,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-2/3 ,,IN
5264,1025,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-3/3 ,,IN
5265,1026,S001002,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-1/3 ,,IN
5266,1027,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-2/3 ,,IN
5267,1028,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-3/3 ,,IN
5268,1029,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-04~04-1/2 ,,IN
5269,1030,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-04~04-2/2 ,,IN
5270,1031,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-1/3 ,,IN
5271,1032,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-2/3 ,,IN
5272,1033,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-3/3 ,,IN
5273,1034,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-06~06-1/2 ,,IN
5274,1035,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-06~06-2/2 ,,IN
5275,1036,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-1/3 ,,IN
5276,1037,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-2/3 ,,IN
5277,1038,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-3/3 ,,IN
5278,1039,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-1/2 ,,IN
5279,1040,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-2/2 ,,IN
5280,1041,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-1/3 ,,IN
5281,1042,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-2/3 ,,IN
5282,1043,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-3/3 ,,IN
5283,1044,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-1/2 ,,IN
5284,1045,S001003,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-2/2 ,,IN
5285,1046,S001004,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-1/3 ,,IN
5286,1047,S001004,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-2/3 ,,IN
5287,1048,S001004,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-3/3 ,,IN
5288,1049,S001004,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-1/3 ,,IN
5289,1050,S001004,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-2/3 ,,IN
5290,1051,S001004,90344-OYSHO SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-3/3 ,,IN
5291,1052,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-01~01-1/1 ,,IN
5292,1053,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-02~02-1/1 ,,IN
5293,1054,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-03~03-1/1 ,,IN
5294,1055,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-04~04-1/1 ,,IN
5295,1056,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-05~05-1/1 ,,IN
5296,1057,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-06~06-1/1 ,,IN
5297,1058,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-07~07-1/1 ,,IN
5298,1059,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-08~08-1/1 ,,IN
5299,1060,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-09~09-1/1 ,,IN
5300,1061,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-10~10-1/1 ,,IN
5301,1062,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-11~11-1/1 ,,IN
5302,1063,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2016-12~12-1/1 ,,IN
5303,1064,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-1/1 ,,IN
5304,1065,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-1/1 ,,IN
5305,1066,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-1/1 ,,IN
5306,1067,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-04~04-1/1 ,,IN
5307,1068,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-1/1 ,,IN
5308,1069,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-06~06-1/1 ,,IN
5309,1070,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-1/1 ,,IN
5310,1071,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-1/1 ,,IN
5311,1072,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-1/1 ,,IN
5312,1073,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-1/1 ,,IN
5313,1074,S001005,90417-BSK SH,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-1/1 ,,IN
5314,1075,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2016-01~01-1/1 ,,IN
5315,1076,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2016-02~02-1/1 ,,IN
5316,1077,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2016-03~03-1/1 ,,IN
5317,1078,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2016-04~04-1/1 ,,IN
5318,1079,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2016-05~05-1/1 ,,IN
5319,1080,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2016-06~06-1/1 ,,IN
5320,1081,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2016-07~07-1/1 ,,IN
5321,1082,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2016-08~08-1/1 ,,IN
5322,1083,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2016-09~09-1/1 ,,IN
5323,1084,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2016-10~10-1/1 ,,IN
5324,1085,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2016-11~11-1/1 ,,IN
5325,1086,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2016-12~12-1/1 ,,IN
5326,1087,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-1/1 ,,IN
5327,1088,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-1/1 ,,IN
5328,1089,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-1/1 ,,IN
5329,1090,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-04~04-1/1 ,,IN
5330,1091,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-1/1 ,,IN
5331,1092,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-06~06-1/1 ,,IN
5332,1093,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-1/1 ,,IN
5333,1094,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-1/1 ,,IN
5334,1095,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-1/1 ,,IN
5335,1096,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-1/1 ,,IN
5336,1097,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-1/1 ,,IN
5337,1098,S002001,90453-ZARA FASHION ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-1/1 ,,IN
5338,1099,S002002,90258-MD BJ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-1/1 ,,IN
5339,1100,S002002,90258-MD BJ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-1/1 ,,IN
5340,1101,S002002,90258-MD BJ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-1/1 ,,IN
5341,1102,S002002,90258-MD BJ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-04~04-1/1 ,,IN
5342,1103,S002002,90258-MD BJ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-1/1 ,,IN
5343,1104,S002002,90258-MD BJ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-06~06-1/1 ,,IN
5344,1105,S002002,90258-MD BJ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-1/1 ,,IN
5345,1106,S002002,90258-MD BJ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-1/1 ,,IN
5346,1107,S002002,90258-MD BJ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-1/1 ,,IN
5347,1108,S002002,90258-MD BJ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-1/1 ,,IN
5348,1109,S002002,90258-MD BJ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-1/1 ,,IN
5349,1110,S002002,90258-MD BJ,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-1/1 ,,IN
5350,1111,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-1/2 ,,IN
5351,1112,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-2/2 ,,IN
5352,1113,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-1/2 ,,IN
5353,1114,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-2/2 ,,IN
5354,1115,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-1/2 ,,IN
5355,1116,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-03~03-2/2 ,,IN
5356,1117,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-04~04-1/2 ,,IN
5357,1118,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-04~04-2/2 ,,IN
5358,1119,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-1/2 ,,IN
5359,1120,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-05~05-2/2 ,,IN
5360,1121,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-06~06-1/2 ,,IN
5361,1122,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-06~06-2/2 ,,IN
5362,1123,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-1/2 ,,IN
5363,1124,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-07~07-2/2 ,,IN
5364,1125,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-1/2 ,,IN
5365,1126,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-08~08-2/2 ,,IN
5366,1127,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-1/2 ,,IN
5367,1128,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-09~09-2/2 ,,IN
5368,1129,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-1/2 ,,IN
5369,1130,S002003,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-10~10-2/2 ,,IN
5370,1131,S002004,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-1/3 ,,IN
5371,1132,S002004,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-2/3 ,,IN
5372,1133,S002004,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-11~11-3/3 ,,IN
5373,1134,S002004,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-1/3 ,,IN
5374,1135,S002004,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-2/3 ,,IN
5375,1136,S002004,90346-ZARA HOME,Accounting-AP,APG,SH,APG AP accounting voucher 2017-12~12-3/3 ,,IN
5376,1137,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-01~01-1/1 ,,IN
5377,1138,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-02~02-1/1 ,,IN
5378,1139,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-03~03-1/1 ,,IN
5379,1140,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-04~04-1/1 ,,IN
5380,1141,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-05~05-1/1 ,,IN
5381,1142,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-06~06-1/1 ,,IN
5382,1143,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-07~07-1/2,,IN
5383,1144,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-07~07-2/2,,IN
5384,1145,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-08~08-1/1 ,,IN
5385,1146,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-09~09-1/2 ,,IN
5386,1147,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-09~09-2/2 ,,IN
5387,1148,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-10~10-1/2 ,,IN
5388,1149,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-10~10-2/2 ,,IN
5389,1150,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-11~11-1/2 ,,IN
5390,1151,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-11~11-2/2 ,,IN
5391,1152,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-12~12-1/2 ,,IN
5392,1153,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2016-12~12-2/2 ,,IN
5393,1154,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-1/2 ,,IN
5394,1155,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-01~01-2/2 ,,IN
5395,1156,S003001,90389-E-COM,Accounting-AP,APG,SH,APG AP accounting voucher 2017-02~02-1/2 ,,IN
