Id,Code,Storage,Legal entity,Team,Team type,City,Description,Last return time,Status,,,
,000000002346,M001002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4058-麦西姆杜特（上海）西安雁塔南路分公司,,,,,
,000000002347,M001002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4059-麦西姆杜特（上海）厦门嘉禾路分公司,,,,,
,000000002348,M001002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4067-麦西姆杜特（上海）广州天河第二分公司,,,,,
,000000002349,M001002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4068-麦西姆杜特（上海）南京应天大街分公司,,,,,
,000000002350,M001002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2016~2018-01~12-1/1 4080-麦西姆杜特（上海）扬州京华城路分公司,,,,,
,000000002351,M001002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/2 4081-麦西姆杜特（上海）吉林市吉林大街分公司（关店）,,,,,
,000000002352,M001002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-2/2 4081-麦西姆杜特（上海）吉林市吉林大街分公司（关店）,,,,,
,000000002353,M001003,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4093-麦西姆杜特（上海）汕头金沙路分公司,,,,,
,000000002354,M001003,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4098-麦西姆杜特（上海）鞍山建国南路分公司,,,,,
,000000002355,M001003,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2016~2018-01~12-1/1 4277-麦西姆杜特（上海）南京双龙大道分公司,,,,,
,000000002356,M001003,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4360-麦西姆杜特（上海）青岛山东路分公司,,,,,
,000000002357,M001003,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4484-麦西姆杜特（上海）烟台北马路分公司,,,,,
,000000002358,M001003,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4691-麦西姆杜特商业(上海)有限公司广州天河路分公司(TeeMall),,,,,
,000000002359,M001003,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4692-麦西姆杜特（上海）深圳深南东路分公司,,,,,
,000000002360,M001003,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4696-麦西姆杜特（上海）广州汉溪大道分公司,,,,,
,000000002361,M001003,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4724-麦西姆杜特（上海）济南泉城路分公司,,,,,
,000000002362,M001003,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4726-麦西姆杜特（上海）南昌会展路分公司,,,,,
,000000002363,M001003,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4733-麦西姆杜特（上海）惠州文昌一路分公司,,,,,
,000000002364,M001003,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4736-麦西姆杜特（上海）北京欣宁街分公司,,,,,
,000000002365,M001004,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4747-麦西姆杜特（上海）宁波市鄞州钱湖北路分公司,,,,,
,000000002366,M001004,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4753-麦西姆杜特（上海）广州富德路分公司,,,,,
,000000002367,M001004,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4754-麦西姆杜特（上海）深圳龙翔大道分公司,,,,,
,000000002368,M001004,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4757-麦西姆杜特（上海）北京北四环东路分公司,,,,,
,000000002369,M001004,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4764-麦西姆杜特（上海）泉州宝洲路分公司,,,,,
,000000002370,M001004,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4765-麦西姆杜特（上海）郑州大学南路分公司,,,,,
,000000002371,M001004,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4766-麦西姆杜特（上海）温州永定路分公司,,,,,
,000000002372,M001004,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4767-麦西姆杜特（上海）成都金牛万达分公司,,,,,
,000000002373,M001004,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4768-麦西姆杜特（上海）成都涌泉光华大道分公司,,,,,
,000000002374,M001004,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4769-麦西姆杜特（上海）深圳文心五路分公司,,,,,
,000000002375,M001004,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4770-麦西姆杜特（上海）威海新威路分公司,,,,,
,000000002376,M001004,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4806-麦西姆杜特（上海）福州坂中路分公司,,,,,
,000000002377,M001005,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4807-麦西姆杜特（上海）成都红星路分公司,,,,,
,000000002378,M001005,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4809-麦西姆杜特（上海）佛山桂澜南路分公司,,,,,
,000000002379,M001005,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4812-麦西姆杜特（上海）杭州五常大道分公司,,,,,
,000000002380,M001005,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2016~2018-01~12-1/1 4813-麦西姆杜特（上海）大连长江东路分公司,,,,,
,000000002381,M001005,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4828-麦西姆杜特（上海）北京酒仙桥路分公司,,,,,
,000000002382,M001005,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4852-麦西姆杜特（上海）哈尔滨中兴大道分公司,,,,,
,000000002383,M001005,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4897-麦西姆杜特（上海）天津南门外大街分公司,,,,,
,000000002384,M001005,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4899-麦西姆杜特（上海）重庆江南大道分公司,,,,,
,000000002385,M001005,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 4917-麦西姆杜特（上海）重庆正街分公司,,,,,
,000000002386,M001005,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 6383-麦西姆杜特（上海）苏州现代大道分公司,,,,,
,000000002387,M001005,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 6385-麦西姆杜特（上海）宁波天童南路分公司,,,,,
,000000002388,M001005,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 7578-麦西姆杜特（上海）昆明广福路分公司,,,,,
,000000002389,M002001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2016~2018-01~12-1/1 9891-麦西姆杜特（上海）成都大悦路分公司,,,,,
,000000002390,M002001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 10257-麦西姆杜特（上海）成都益州大道分公司,,,,,
,000000002391,M002001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2018-01~12-1/1 10732-麦西姆杜特（上海）哈尔滨红旗大街分公司,,,,,
,000000002392,M002001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2016~2018-01~12-1/1 10832-麦西姆杜特（上海）深圳华富路分公司,,,,,
,000000002393,M002001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2018-01~12-1/1 10835-麦西姆杜特（上海）深圳皇岗路分公司,,,,,
,000000002394,M002001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2017~2018-01~12-1/1 10893-麦西姆杜特（上海）郑州农业东路分公司,,,,,
,000000002395,M002001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2016~2018-01~12-1/1 10894-麦西姆杜特（上海）西安未央路分公司,,,,,
,000000002396,M002001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11008-麦西姆杜特（上海）天津和平路分公司,,,,,
,000000002397,M002001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2016~2018-01~12-1/1 11587-麦西姆杜特（上海）青岛黑龙江南路分公司,,,,,
,000000002398,M002001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2017~2018-01~12-1/1 11665-麦西姆杜特（上海）太原亲贤北街分公司,,,,,
,000000002399,M002001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2016~2018-01~12-1/1 11787-麦西姆杜特（上海）重庆金开大道分公司,,,,,
,000000002400,M002001,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2016~2018-01~12-1/1 11823-麦西姆杜特（上海）海口国兴大道分公司,,,,,
,000000002401,M002002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11847-麦西姆杜特（上海）沈阳小东路分公司,,,,,
,000000002402,M002002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2017~2018-01~12-1/1 11848-麦西姆杜特（上海）杭州延安路分公司,,,,,
,000000002403,M002002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2017~2018-01~12-1/1 11884-麦西姆杜特（上海）哈尔滨景江东路分公司,,,,,
,000000002404,M002002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2017~2018-01~12-1/1 12003-麦西姆杜特（上海）杭州新业路分公司,,,,,
,000000002405,M002002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2018-01~12-1/1 12004-麦西姆杜特（上海）长沙解放西路分公司,,,,,
,000000002406,M002002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2017~2018-01~12-1/1 12056-麦西姆杜特（上海）深圳南山深南大道分公司,,,,,
,000000002407,M002002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2017~2018-01~12-1/1 12265-麦西姆杜特（上海）杭州江汉路分公司,,,,,
,000000002408,M002002,90304-MD SH,Accounting-GL,FA,SH,FA Fixed assets fapiaos 2017~2018-01~12-1/1 12266-麦西姆杜特（上海）苏州中心广场分公司,,,,,
,000000002409,M003001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/4 41-波丝可商业(北京)有限公司,,,,,
,000000002410,M003001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-2/4 41-波丝可商业(北京)有限公司,,,,,
,000000002411,M003001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-3/4 41-波丝可商业(北京)有限公司,,,,,
,000000002412,M003001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-4/4 41-波丝可商业(北京)有限公司,,,,,
,000000002413,M003001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 687-波丝可商业(北京)有限公司深圳福华一路分公司,,,,,
,000000002414,M003001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6228-波丝可商业(北京)有限公司深圳龙翔大道分公司,,,,,
,000000002415,M003001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6233-波丝可商业(北京)有限公司南京应天大街分公司(南京WonderCity),,,,,
,000000002416,M003001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6377-波丝可商业（北京）有限公司宁波天童南路分公司,,,,,
,000000002417,M003001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6786-波丝可商业（北京）有限公司武汉长宜路分公司,,,,,
,000000002418,M003001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6824-波丝可商业(北京)有限公司福州坂中路分公司(福州Zhongwei),,,,,
,000000002419,M003001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6834-波丝可商业(北京)有限公司深圳建安一路分公司,,,,,
,000000002420,M003001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6840-波丝可商业(北京)有限公司杭州五常大道分公司(杭州XixiInCity),,,,,
,000000002421,M003002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6843-波丝可商业(北京)有限公司成都红星路分公司(成都Longjing),,,,,
,000000002422,M003002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6845-波丝可商业(北京)有限公司佛山桂澜南路分公司(佛山Perennial),,,,,
,000000002423,M003002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6914-波丝可商业（北京）有限公司大连长江东路分公司,,,,,
,000000002424,M003002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6917-波丝可商业(北京)有限公司武汉汉街分公司(Wanda),,,,,
,000000002425,M003002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6929-波丝可商业(北京)有限公司宜昌东山大道分公司(卓悦广场),,,,,
,000000002426,M003002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6933-波丝可商业(北京)有限公司吉林市吉林大街分公司(吉林FortunePlaza),,,,,
,000000002427,M003002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6942-波丝可商业(北京)有限公司杭州金城路分公司(杭州LSE城市生活广场),,,,,
,000000002428,M003002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6949-波丝可商业(北京)有限公司青岛夏庄路分公司(青岛RockCity),,,,,
,000000002429,M003002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6954-波丝可商业(北京)有限公司鞍山建国南路分公司(Tesco),,,,,
,000000002430,M003002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6959-波丝可商业(北京)有限公司石家庄中山东路分公司(石家庄Lerthai),,,,,
,000000002431,M003002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 6965-波丝可商业(北京)有限公司重庆时代天街分公司(重庆ParadiseWalk Times),,,,,
,000000002432,M003002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8525-波丝可商业(北京)有限公司上海武宁路分公司(Imago),,,,,
,000000002433,M003003,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8533-波丝可商业(北京)有限公司大连高尔基路分公司(PeacePlaza),,,,,
,000000002434,M003003,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8541-波丝可商业(北京)有限公司沈阳北二中路分公司(沈阳StarMall),,,,,
,000000002435,M003003,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8549-波丝可商业(北京)有限公司成都盛和一路分公司(Galleria),,,,,
,000000002436,M003003,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8622-波丝可商业（北京）有限公司重庆正街分公司(重庆China Resources),,,,,
,000000002437,M003003,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8646-波丝可商业(北京)有限公司重庆江南大道分公司(StarlightPlace),,,,,
,000000002438,M003003,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8716-波丝可商业(北京)有限公司大连天兴罗斯福分公司(TRC),,,,,
,000000002439,M003003,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8718-波丝可商业(北京)有限公司上海长寿路分公司(ChannelOne),,,,,
,000000002440,M003003,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8741-波丝可商业(北京)有限公司苏州现代大道分公司(InCity),,,,,
,000000002441,M003003,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8742-波丝可商业(北京)有限公司杭州平海路分公司(Lixin),,,,,
,000000002442,M003003,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8743-波丝可商业(北京)有限公司沈阳小东路分公司(JoyCity),,,,,
,000000002443,M003003,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8757-波丝可商业(北京)有限公司太原长风街分公司(FWMall),,,,,
,000000002444,M003003,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8758-波丝可商业(北京)有限公司厦门嘉禾路分公司(SMCity),,,,,
,000000002445,M003004,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8761-波丝可商业(北京)有限公司无锡梁溪路分公司(Wanda),,,,,
,000000002446,M003004,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8766-波丝可商业(北京)有限公司呼和浩特新华东街分公司(Wanda),,,,,
,000000002447,M003004,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8767-波丝可商业(北京)有限公司包头青年路分公司(Wanda),,,,,
,000000002448,M003004,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8768-波丝可商业(北京)有限公司济南经四路分公司(Wanda),,,,,
,000000002449,M003004,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8777-波丝可商业(北京)有限公司马鞍山路分公司(Wanda),,,,,
,000000002450,M003004,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8778-波丝可商业(北京)有限公司武汉唐家墩路分公司(Wanda),,,,,
,000000002451,M003004,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8789-波丝可商业(北京)有限公司广州正佳广场分公司(Grandview),,,,,
,000000002452,M003004,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8797-波丝可商业(北京)有限公司长沙黄兴中路分公司(LaNova),,,,,
,000000002453,M003004,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8801-波丝可商业(北京)有限公司赣州长征大道分公司(9Square),,,,,
,000000002454,M003004,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8803-波丝可商业(北京)有限公司南通桃园路分公司(CenturyPlaza),,,,,
,000000002455,M003004,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8804-波丝可商业(北京)有限公司天津大丰路分公司(AquaCity),,,,,
,000000002456,M003004,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8811-波丝可商业(北京)有限公司淮安翔宇中道分公司(Wanda),,,,,
,000000002457,M003005,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8812-波丝可商业(北京)有限公司上海金沙江西路分公司(Wanda),,,,,
,000000002458,M003005,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8832-波丝可商业(北京)有限公司东莞东城东路分公司(DynacityShoppingMall),,,,,
,000000002459,M003005,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8840-波丝可商业(北京)有限公司惠州文昌一路分公司(Huamao),,,,,
,000000002460,M003005,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8849-波丝可商业(北京)有限公司大庆东风路分公司(Wanda),,,,,
,000000002461,M003005,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8850-波丝可商业(北京)有限公司廊坊新华路分公司(Wanda),,,,,
,000000002462,M003005,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8851-波丝可商业(北京)有限公司石家庄建华南大街分公司(Wanda),,,,,
,000000002463,M003005,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8852-波丝可商业(北京)有限公司常州通江中路分公司(Wanda),,,,,
,000000002464,M003005,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8854-波丝可商业(北京)有限公司泰州济川东路分公司(Wanda),,,,,
,000000002465,M003005,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8855-波丝可商业(北京)有限公司唐山新华东道分公司(Wanda),,,,,
,000000002466,M003005,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8872-波丝可商业(北京)有限公司厦门仙岳路分公司(Wanda),,,,,
,000000002467,M003005,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8873-波丝可商业(北京)有限公司镇江黄山西路分公司(Wanda),,,,,
,000000002468,M003005,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8878-波丝可商业(北京)有限公司长春开运街分公司(长春Ouya),,,,,
,000000002469,M004001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 8891-波丝可商业(北京)有限公司扬州京华城路分公司(扬州LivingMall),,,,,
,000000002470,M004001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 10292-波丝可商业(北京）有限公司淄博金晶大道分公司,,,,,
,000000002471,M004001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 10302-波丝可商业(北京)有限公司合肥潜山路分公司(合肥Mixc),,,,,
,000000002472,M004001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 10309-波丝可商业(北京)有限公司哈尔滨红旗大街分公司,,,,,
,000000002473,M004001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 10634-波丝可商业(北京)有限公司杭州金沙大道分公司(杭州Longhu),,,,,
,000000002474,M004001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 10816-波丝可商业(北京)有限公司成都大悦路分公司,,,,,
,000000002475,M004001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 10908-波丝可商业（北京）有限公司上海黄兴路分公司,,,,,
,000000002476,M004001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 10943-波丝可商业（北京）有限公司西安未央路分公司,,,,,
,000000002477,M004001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11029-波丝可商业（北京）有限公司长沙枫林三路分公司,,,,,
,000000002478,M004001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11075-波丝可商业（北京）有限公司太原亲贤北街分公司,,,,,
,000000002479,M004001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11076-波丝可商业（北京）有限公司上海漕宝路分公司 ,,,,,
,000000002480,M004001,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11627-波丝可商业（北京）有限公司青岛黑龙江南路分公司,,,,,
,000000002481,M004002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11628-波丝可商业（北京）有限公司深圳滨河大道分公司,,,,,
,000000002482,M004002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11686-波丝可商业（北京）有限公司深圳皇岗路分公司,,,,,
,000000002483,M004002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11748-波丝可商业（北京）有限公司郑州农业东路分公司,,,,,
,000000002484,M004002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11775-波丝可商业（北京）有限公司海口国兴大道分公司,,,,,
,000000002485,M004002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 11864-波丝可商业（北京）有限公司杭州延安路分公司,,,,,
,000000002486,M004002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 12001-波斯可商业（北京）有限公司哈尔滨景江东路分公司,,,,,
,000000002487,M004002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 12164-波丝可商业（北京）有限公司苏州中心广场分公司,,,,,
,000000002488,M004002,90268-BSK BJ,Accounting-GL,FA,BJ,FA Fixed assets fapiaos 2015~2017-01~12-1/1 12307-波丝可商业（北京）有限公司长沙解放西路分公司,,,,,
,000000001279,S005001,NONE,Accounting-AP,APG,SH,APG Rental Billing 2013-09~09-1/1 ,,,,,
,000000001280,S005001,NONE,Accounting-AP,APG,SH,APG Rental Billing 2013-10~11-1/1 ,,,,,
,000000001281,S005001,NONE,Accounting-AP,APG,SH,APG Rental Billing 2013-12~12-1/1 ,,,,,
