000000000420,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-05-5/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000419,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-05-4/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000418,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-05-3/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000417,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-05-2/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000416,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-05-1/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000415,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-04-12/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000414,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-04-11/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000413,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-04-10/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000412,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-04-9/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000411,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-04-8/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000410,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-04-7/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000409,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-04-6/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
000000000408,,B005002,90402-RHQ,Accounting-Trade,RHQ,SH,Export 2017-04-5/12,,,IN,,2018-05-01 06:23:48 UTC,,,,,,,
